name	@lat	@lon
Miasteczko Śląskie	50.4915736	18.9230247
Brańsk	52.7454145	22.8328169
Łapy	52.9908208	22.8830050
Kcynia	52.9917668	17.4873729
Lubraniec	52.5430830	18.8315832
Brok	52.6989287	21.8601815
Baborów	50.1563566	17.9859393
Kołaczyce	49.8076605	21.4340516
Bielawa	50.6841718	16.6118259
Tułowice	50.5954195	17.6533063
Jedlicze	49.7141480	21.6421513
Iwonicz-Zdrój	49.5696688	21.7932328
Kobylin	51.7163621	17.2247584
Leśnica	50.4285562	18.1849929
Krośniewice	52.2560639	19.1689326
Czchów	49.8339446	20.6731487
Lidzbark	53.2628043	19.8231836
Czerwieńsk	52.0130585	15.4211463
Lubniewice	52.5119594	15.2441003
Sława	51.8807001	16.0702499
Chełmek	50.1003348	19.2542585
Łaziska Górne	50.1500892	18.8390661
Wilamowice	49.9167395	19.1524707
Orzesze	50.1438909	18.7755707
Czerwionka-Leszczyny	50.1449958	18.6531994
Grabów	52.1273600	19.0085500
Grybów	49.6250919	20.9446455
Piwniczna-Zdrój	49.4406462	20.7142303
Morąg	53.9119982	19.9279895
Wojkowice	50.3652915	19.0366218
Woźniki	50.5870812	19.0595251
Prószków	50.5786696	17.8699852
Olsztyn	50.7494569	19.2686901
Miasteczko Krajeńskie	53.0976927	17.0072985
Janowiec Wielkopolski	52.7567264	17.4887698
Mieścisko	52.7436655	17.3294668
Rymanów	49.5761310	21.8676433
Bircza	49.6912220	22.4804308
Dubiecko	49.8253187	22.3916222
Łochów	52.5304200	21.6852800
Ruciane-Nida	53.6504200	21.5598200
Piotrków Kujawski	52.5505700	18.4987200
Bobrowniki	52.7792249	18.9545437
Janikowo	52.7531648	18.1141024
Gąsawa	52.7685600	17.7563100
Pieszyce	50.7124412	16.5816090
Piława Górna	50.6826226	16.7435225
Wąsosz	51.5641000	16.6930700
Krobia	51.7741006	16.9845547
Dobrzyca	51.8668166	17.6026387
Włoszczowa	50.8520727	19.9667772
Rydzyna	51.7863742	16.6673223
Kołobrzeg	54.1759614	15.5764209
Kłodawa	52.2574519	18.9112060
Augustów	53.8437331	22.9802357
Dąbrowa Białostocka	53.6544390	23.3485102
Połczyn-Zdrój	53.7648981	16.0952705
Trzcińsko-Zdrój	52.9660381	14.6075982
Bobolice	53.9546930	16.5884779
Barwice	53.7445649	16.3549399
Dobra	53.5846590	15.3073048
Otyń	51.8473213	15.7104000
Drawsko Pomorskie	53.5310786	15.8134179
Złocieniec	53.5310477	16.0107245
Kożuchów	51.7454762	15.5944541
Głogów	51.6636791	16.0935567
Goleniów	53.5656939	14.8299285
Gryfice	53.9148529	15.1987062
Gościno	54.0515795	15.6534004
Golczewo	53.8241081	14.9773396
Dobrzany	53.3582754	15.4299315
Kalisz Pomorski	53.2981616	15.9059903
Karlino	54.0410287	15.8793019
Lipiany	53.0029040	14.9708830
Małomice	51.5550002	15.4472908
Nowogard	53.6687698	15.1225889
Nowa Sól	51.8019595	15.7175608
Nowe Miasteczko	51.6908103	15.7311977
Ińsko	53.4357210	15.5483150
Płoty	53.8043384	15.2680368
Resko	53.7733969	15.4056058
Świdwin	53.7745960	15.7767962
Myślibórz	52.9248250	14.8664799
Szprotawa	51.5650714	15.5367584
Stargard	53.3379935	15.0350493
Czaplinek	53.5606730	16.2319428
Węgorzyno	53.5411822	15.5602398
Bełchatów	51.3650175	19.3691833
Biecz	49.7305351	21.2494210
Gorlice	49.6582900	21.1593832
Jasło	49.7470465	21.4743139
Jedlina-Zdrój	50.7238213	16.3457478
Szczawno-Zdrój	50.8066959	16.2540971
Ząbkowice Śląskie	50.5892698	16.8111518
Złotoryja	51.1247624	15.9169833
Boguszów-Gorce	50.7566795	16.2043895
Gryfów Śląski	51.0281455	15.4145051
Kamieniec Ząbkowicki	50.5229139	16.8736143
Kąty Wrocławskie	51.0302656	16.7702325
Wojcieszów	50.9516542	15.9217422
Ziębice	50.6007752	17.0405633
Nowogrodziec	51.1971363	15.3987046
Środa Śląska	51.1638949	16.5942505
Głuszyca	50.6862202	16.3730583
Bytów	54.1694592	17.4890263
Sianów	54.2281880	16.2942839
Żukowo	54.3458564	18.3650087
Nieszawa	52.8334518	18.9011049
Pasym	53.6521615	20.7917422
Ciechanowiec	52.6787967	22.4991103
Tomaszów Lubelski	50.4469315	23.4165561
Braniewo	54.3825966	19.8273440
Siemiatycze	52.4278979	22.8627258
Łęczna	51.3002941	22.8867660
Wieleń	52.8943347	16.1712847
Zaklików	50.7554368	22.1020214
Brzozów	49.6950395	22.0196537
Izbica	50.8927773	23.1587974
Szczuczyn	53.5629982	22.2855495
Parczew	51.6390000	22.9000000
Bobowa	49.7130028	20.9576054
Boguchwała	49.9806882	21.9391822
Brzeszcze	49.9819014	19.1528065
Cegłów	52.1470172	21.7381713
Chmielnik	50.6145952	20.7510406
Dęblin	51.5624910	21.8654383
Frampol	50.6718320	22.6698666
Glinojeck	52.8191740	20.2862655
Grójec	51.8655126	20.8675017
Jabłonowo Pomorskie	53.3879840	19.1527034
Józefów	50.4808298	23.0540591
Kałuszyn	52.2087832	21.8118810
Koźminek	51.7983010	18.3383583
Latowicz	52.0262727	21.8075415
Lipsk	53.7335414	23.4037394
Międzybórz	51.3977110	17.6650165
Osiek	50.5194515	21.4425619
Ostrów Lubelski	51.4971197	22.8554683
Piaski	51.1378115	22.8475225
Pilzno	49.9785780	21.2908438
Przedbórz	51.0868077	19.8744414
Przysucha	51.3585043	20.6285468
Radomyśl Wielki	50.1963674	21.2761596
Radziejów	52.6251015	18.5269434
Radzyń Chełmiński	53.3850060	18.9351906
Radzyń Podlaski	51.7827253	22.6208818
Skaryszew	51.3105682	21.2523856
Sokołów Podlaski	52.4081717	22.2525679
Stalowa Wola	50.5653105	22.0644075
Szydłowiec	51.2238922	20.8575141
Sławków	50.2984547	19.3898475
Tarnogród	50.3613090	22.7419384
Terespol	52.0756167	23.6133645
Tłuszcz	52.4301697	21.4355074
Warta	51.7081927	18.6250791
Wołomin	52.3468689	21.2420179
Wyśmierzyce	51.6251076	20.8119331
Zakopane	49.2969114	19.9504753
Zielonka	52.3108470	21.1523199
Łaskarzew	51.7889644	21.5921883
Łazy	50.4276105	19.3948494
Łosice	52.2115134	22.7172940
Łuków	51.9300800	22.3790669
Świdnik	51.2204629	22.6998639
Drohiczyn	52.3966480	22.6588120
Garwolin	51.8973315	21.6149645
Mordy	52.2112989	22.5170678
Ciężkowice	49.7864640	20.9737542
Czechowice-Dziedzice	49.9112146	19.0075640
Modliborzyce	50.7534467	22.3291714
Goraj	50.7212294	22.6682146
Piszczac	51.9804862	23.3776226
Rejowiec	51.0945453	23.2832851
Zawichost	50.8074312	21.8523835
Józefów nad Wisłą	51.0408518	21.8296779
Bodzanów	52.5008478	20.0299052
Dobrzyń nad Wisłą	52.6374518	19.3213714
Pruszcz	53.3294095	18.1993931
Koszyce	50.1669806	20.5756459
Mosina	52.2455834	16.8472591
Solec nad Wisłą	51.1349963	21.7653760
Maciejowice	51.6926310	21.5531323
Oleśnica	50.4506465	21.0637505
Opatowiec	50.2425871	20.7237798
Przecław	50.1939186	21.4798564
Radłów	50.0830887	20.8476617
Szczucin	50.3090256	21.0751610
Jawornik Polski	49.8886553	22.2837088
Ryglice	49.8783327	21.1380371
Moryń	52.8558027	14.3968046
Żerków	52.0687117	17.5633599
Lubycza Królewska	50.3411612	23.5196564
Poręba	50.4875787	19.3378790
Kozienice	51.5849678	21.5498830
Racibórz	50.0917343	18.2196766
Bolesławiec	51.2630333	15.5651049
Żarów	50.9438416	16.4923538
Ujazd	51.5980362	19.9218143
Ustrzyki Dolne	49.4301874	22.5877003
Lwówek Śląski	51.1108891	15.5850018
Środa Wielkopolska	52.2284266	17.2778270
Witkowo	52.4395881	17.7725138
Strzelce Krajeńskie	52.8785785	15.5326861
Mirsk	50.9721836	15.3857926
Jarocin	51.9739233	17.5011254
Leśna	51.0241667	15.2636111
Sulmierzyce	51.6064157	17.5278074
Kłobuck	50.9025547	18.9371600
Sulejówek	52.2433944	21.2777123
Więcbork	53.3525453	17.4873925
Kock	51.6383917	22.4478158
Gdańsk	54.3482907	18.6540233
Gdynia	54.5164982	18.5402738
Szczecin	53.4301818	14.5509623
Zielona Góra	51.9383777	15.5050408
Poznań	52.4082663	16.9335199
Gliwice	50.2941130	18.6657306
Chorzów	50.2978791	18.9544466
Lublin	51.2505590	22.5701022
Łódź	51.7687323	19.4569911
Bydgoszcz	53.1219648	18.0002529
Słupsk	54.4649331	17.0280730
Koszalin	54.1909200	16.1770700
Suwałki	54.0990636	22.9279363
Sopot	54.4447922	18.5684902
Elbląg	54.1558708	19.4044583
Ostrołęka	53.0843135	21.5668607
Łomża	53.1750699	22.0727551
Biała Podlaska	52.0338399	23.1193948
Skierniewice	51.9568581	20.1430044
Radom	51.4022557	21.1541546
Tarnobrzeg	50.5715277	21.6704871
Siemianowice Śląskie	50.3052029	19.0275635
Katowice	50.2598987	19.0215852
Jaworzno	50.2034390	19.2721559
Częstochowa	50.8120466	19.1132130
Zabrze	50.3086154	18.7863749
Wałbrzych	50.7659054	16.2825424
Świętochłowice	50.2854551	18.9308513
Ruda Śląska	50.2858001	18.8747933
Olsztyn	53.7766839	20.4765070
Rzeszów	50.0374531	22.0047174
Tarnów	50.0123784	20.9880739
Nowy Sącz	49.6249173	20.6913460
Białystok	53.1323980	23.1591679
Opole	50.6668184	17.9236408
Leszno	51.8436498	16.5744141
Bytom	50.3470387	18.9231857
Sosnowiec	50.2780834	19.1342944
Jelenia Góra	50.9031028	15.7344306
Świnoujście	53.9097477	14.2510703
Bielsko-Biała	49.8221180	19.0448936
Rybnik	50.0955793	18.5419933
Konin	52.2301933	18.2521112
Chełm	51.1339221	23.4711548
Przemyśl	49.7845132	22.7698454
Zamość	50.7170854	23.2525711
Piekary Śląskie	50.3840312	18.9456429
Ełk	53.8248304	22.3615813
Gorzów Wielkopolski	52.7309926	15.2400451
Wrocław	51.1089776	17.0326689
Warszawa	52.2319581	21.0067249
Piotrków Trybunalski	51.4082625	19.6961670
Żory	50.0454961	18.6943479
Mysłowice	50.2414715	19.1414528
Dąbrowa Górnicza	50.3308692	19.2078918
Toruń	53.0102721	18.6048094
Grudziądz	53.4876477	18.7557746
Kalisz	51.7624752	18.0895358
Włocławek	52.6601700	19.0722963
Płock	52.5464521	19.7008606
Tychy	50.1143970	18.9965933
Krosno	49.6938045	21.7651458
Kraków	50.0619474	19.9368564
Siedlce	52.1663751	22.2765138
Kielce	50.8719903	20.6310488
Jastrzębie-Zdrój	49.9519085	18.6023614
Legnica	51.2081617	16.1603187
Nowa Karczma	54.1332171	18.2030529
Lubań	54.1186528	18.1590104
Będomin	54.1233415	18.1232580
Mały Klincz	54.1251395	18.0561149
Nowy Klincz	54.1230709	18.0346019
Kościerska Huta	54.1395739	18.0184846
Kaliska Kościerskie	54.1647301	18.0411972
Kłobuczyno	54.1854852	18.1003340
Grabowska Huta	54.1842463	18.1690156
Egiertowo	54.2394491	18.2030705
Hopowo	54.2554210	18.2352915
Borcz	54.2725375	18.2926722
Małkowo	54.3710830	18.3328877
Miszewo	54.3889730	18.3597010
Borowiec	54.4114792	18.4130274
Rębiechowo	54.3859299	18.4261849
Kamierowo	54.0941862	18.4632576
Kamierowskie Piece	54.1053649	18.4553502
Goleszów	49.7336888	18.7402381
Truskaw	52.3044149	20.7753509
Gieczno	51.9971082	19.4512635
Rogóźno	51.9817750	19.4490915
Kołbaskowo	53.3359128	14.4375977
Orle	54.0526083	18.2130554
Wierzchucino	54.7876680	18.0006350
Liniewo	54.0790817	18.2307257
Kuźnica	54.7344758	18.5820385
Chałupy	54.7587099	18.5099321
Wielki Klincz	54.0994693	18.0615505
Angowice	53.6556800	17.5618600
Stołczno	53.7121200	17.2604200
Rychnowy	53.6833914	17.4289480
Polnica	53.7528973	17.4007567
Pawłówko	53.7401000	17.2786600
Nowosiółki	53.6896700	17.3096500
Nieżywięć	53.6980400	17.4964100
Kołdowo	53.6830158	17.3341767
Kiełpin	53.7108179	17.3964303
Ględowo	53.6576531	17.4031004
Dobojewo	53.6978200	17.2606800
Czarnoszyce	53.7452500	17.4463800
Chojniczki	53.7318624	17.5454577
Charzykowy	53.7357600	17.5113100
Brzeźno	53.6688600	17.4807500
Nowy Majdan	50.8892838	23.5618524
Laski	52.2932805	20.8478224
Mościska	52.2880477	20.8707233
Czosnów	52.3905947	20.7338960
Palmiry	52.3663428	20.7785066
Żydowo	54.0426600	16.7180300
Żychlikowo	53.7123858	14.9101166
Zwartowo	53.9841451	15.7970657
Żoruchowo	54.5711500	17.1891400
Żółtnica	53.6729471	16.8059803
Złakowo	54.5243634	16.7251289
Zielnowo	54.4336500	16.4879000
Zielin	54.2465549	17.0992243
Zielin	53.9433949	15.2127132
Zieleniewo	54.1458048	15.5599609
Zielenica	54.2427200	16.6192300
Zgojewo	54.5682300	17.2190500
Żerzyno	53.7483900	15.3213700
Żelkowo	54.5905956	17.2096333
Żelki	54.3392400	17.0634800
Żelimucha	54.0666100	15.9775200
Żelice	54.2231490	16.9370695
Żeleźno	54.0526733	16.0577609
Żelazo	54.6483600	17.2546300
Zegrze Pomorskie	54.0495300	16.2213000
Żegocino	54.2821303	16.5997445
Zębowo	54.4461558	16.8866765
Zawada	53.7733100	17.2171200
Zatocze	53.7841200	15.1403400
Zaspy Wielkie	54.0245800	16.2020600
Zaspy Małe	54.0317900	16.1604000
Zapolice	54.0799500	15.1808000
Załęże	53.9213358	17.1462881
Zaleskie	54.5218380	16.7658661
Zakrzewo	54.4494000	16.4737900
Zajączkowo	54.3957423	17.0102421
Zagórzyca	54.4795300	17.2223600
Zagórze	53.9683232	15.8409496
Zagórki	54.3394100	16.9367100
Ząbrowo	54.0859034	15.6285882
Ząbrowo	53.8458556	15.5919209
Żabowo	53.7194700	15.1902200
Żabówko	53.7187000	15.2100200
Wytowno	54.5880818	16.9753800
Wyszogóra	53.7482754	15.2260533
Wyszewo	54.1118879	16.3597882
Wyszebórz	54.1480809	16.3306168
Wysoka Kamieńska	53.8229111	14.8413482
Wyczechy	53.6891100	17.0405700
Wrzosowo	54.1144997	15.8172810
Wrześnica	54.4005200	16.7780100
Wrzeście	54.5455080	17.1092205
Wrząca	54.3556700	16.8935800
Worowo	53.6980582	15.6450975
Wołowiec	53.7668140	15.1545386
Wojęcino	53.9808550	16.3886520
Wodnica	54.5584017	16.8663104
Włynkowo	54.5162050	17.0099740
Włościbórz	54.0881487	15.7447105
Włodzisław	53.7879384	14.9245188
Włodarka	54.0868100	15.2122900
Witkowo	54.6187099	17.2394968
Wilczkowo	53.9281900	15.1054900
Wilczkowo	53.7270615	15.7774729
Wiklino	54.5505004	17.1411136
Wietrzno	54.0785781	16.6679094
Wieszyno	54.4576800	17.1282400
Wierzchy	53.7619400	15.1153000
Wierzchowo	53.8588964	16.6092787
Wierzchomino	54.1697736	15.9685819
Wierzchominko	54.1761549	15.9672315
Wierzchocino	54.6307341	17.2602153
Wierzbka Górna	53.9886300	15.6451600
Wierszyno	54.2762761	17.2123757
Wierciszewo	54.2871400	16.3085600
Wielogłowy	54.4736900	17.1576900
Wielin	54.1583000	16.7323100
Wielawino	53.8015055	16.4374886
Wielanowo	53.8681775	16.3178547
Wiekowo	54.3036461	16.3757099
Więcław	53.6814125	15.7875537
Budzistowo	54.1593065	15.5800412
Widzino	54.4264466	16.9657291
Wicko Morskie	54.5486200	16.6018900
Wicimice	53.8785337	15.3950158
Wicie	54.5068977	16.4729954
Wicewo	53.8886608	16.1305566
Wiatrołom	54.1398100	17.1484200
Wełdkowo	53.9559600	16.4024893
Węgorzyn	54.0058455	15.1773725
Węgorzewo Koszalińskie	54.1959414	16.3563616
Wartkowo	53.9994966	15.6803852
Warszkowo	54.3651347	16.7119252
Warnino	54.1207774	15.9470733
Warcino	54.2225362	16.8574140
Warblewo	54.4280670	17.1782597
Warblewo	54.1305000	16.7285600
Wałdowo	54.0595754	17.1593632
Ustronie Morskie	54.2135984	15.7560763
Upadły	53.8585400	15.0152600
Unieradz	54.0521438	15.5784575
Unibórz	53.8181400	15.0501900
Ubiedrze	54.0185300	16.5291400
Tymień	54.2046983	15.8516594
Tyczewo	53.9795540	16.3129607
Tychowo	54.3511600	16.7803300
Tychówko	53.8920982	16.0684258
Tursko	54.1204500	16.9458100
Turowo	54.0911400	17.1828300
Trzynik	54.0062491	15.5878189
Trzyniec	53.9664800	17.1616300
Trzygłów	53.8607300	15.1668800
Trzeszyn	53.9988429	15.1500825
Trzęsacz	54.0757405	14.9927621
Trzechel	53.7324800	14.9660800
Trzebusz	54.0916860	15.2639243
Trzebieszewo	53.9736400	14.8494000
Trzebielino	54.2000200	17.0872600
Trzebiechowo	53.8369961	16.5594052
Trzcinno	54.0917000	17.0671300
Truskolas	53.8157891	15.1254585
Troszczyno	53.6763400	15.3082700
Tarnowo	53.6748851	15.7365877
Tarmno	53.6841717	16.3560874
Tąpadły	53.9287701	15.3296600
Szumiąca	53.9197923	14.8672332
Szczeglino	54.1806544	16.3846957
Sycewice	54.4228128	16.8628611
Świniec	53.9868842	14.8764689
Świętoszewo	53.7439413	14.9054648
Świeszyno	54.1219500	16.1710800
Świeszyno	53.9832500	17.0699700
Świeszynko	54.0017100	17.0765700
Świeszewo	53.8691900	15.0769300
Świerzno	54.0715790	16.8455487
Świerzno	53.9653600	14.9674600
Świerznica	53.8598700	15.9943800
Świerzenko	54.0854300	16.8540600
Świerczyna	54.1572600	16.6194100
Świemino	54.0890000	15.9446800
Świelino	54.0029000	16.3747600
Świecie Kołobrzeskie	54.0294117	15.4626668
Świecichowo	54.5387100	17.2592200
Sulimice	54.4636899	16.5244223
Sulikowo	54.0144900	14.9094000
Sulikowo	53.8015932	16.3300026
Sulechowo	54.2733443	16.5304326
Sulechówko	54.2722889	16.5498783
Suchorze	54.2754800	17.0991575
Stuchowo	53.9491300	15.0120400
Strzykocin	53.9752600	15.3959400
Strzeżenice	54.2351090	16.0611042
Strzepowo	54.1746057	15.8805229
Strzelinko	54.5186162	16.9599350
Strzelewo	53.6800300	15.0021800
Strzekęcino	54.1010900	16.1580400
Stramnica	54.1540478	15.6381004
Strachomino	54.1654461	15.8434068
Storkowo	53.7961281	16.4748118
Stołąż	53.9337700	15.3544700
Stojkowo	54.1591509	15.7388844
Stojcino	54.6285882	17.1901322
Stepień	53.8215500	16.7666400
Starzno	53.9708325	17.0729694
Starza	53.9489000	15.0394800
Stary Jarosław	54.3997500	16.5527500
Stary Grabiąż	53.7200383	16.3918174
Stary Chwalim	53.7762201	16.4102019
Stary Borek	54.1324442	15.4820644
Starnin	53.9682917	15.4578982
Starkowo	54.5103000	16.8081800
Starkowo	54.2475358	17.1237000
Stare Wierzchowo	53.8449024	16.6797571
Stare Ślepce	53.9184348	15.6817493
Stare Resko	53.6795300	15.9762200
Stare Ludzicko	53.8144300	16.0315400
Stare Dębno	53.8648427	16.1723084
Stare Borne	54.0028840	16.6741405
Stare Bielice	54.1790300	16.1137200
Stara Dobrzyca	53.8186805	15.5357983
Stanomino	53.9573669	15.9013472
Staniewice	54.4351735	16.7382427
Stanięcino	54.4444033	17.1140129
Spore	53.8014600	16.6884000
Sowno	54.1839100	16.5155400
Sowno	53.8062549	15.2066267
Sowinko	54.1717400	16.5078200
Sobiemirowo	53.8602600	15.6730300
Śniatowo	53.8857900	14.8735600
Smorawina	53.6718864	15.5326441
Smolęcin	53.8747200	15.2401800
Smołdziński Las	54.6918424	17.2338633
Smołdzino	54.6627685	17.2160201
Smołdzęcino	53.6875621	16.0878819
Smęcino	53.9467035	16.4124803
Smardzko	53.7763200	15.8636600
Smardzewo	54.3131000	16.6173400
Słudwia	53.8120469	15.2850637
Słowino	54.3587600	16.5151600
Słowieńsko	53.8658075	15.6401817
Słosinko	53.9424043	16.9845619
Słonowice	54.3888139	16.9049510
Słonowice	53.7136808	15.7133110
Słonino	54.0026600	16.1715500
Śliwin	54.0750500	15.0347500
Sławsko	54.3938764	16.7059846
Sławoborze	53.8904311	15.7083602
Sława	53.7799600	15.8992800
Skwierzynka	54.2286400	16.2021748
Skrzydłowo	53.9233400	15.4699500
Skrzeszewo	54.2180900	15.9445300
Skronie	54.0671500	15.7003300
Skrobotowo	54.0505110	15.0714360
Skoczów	54.1264496	15.8497822
Skibno	54.2456000	16.2908800
Skarszów Górny	54.3788100	17.1224100
Skarszów Dolny	54.3660200	17.1171700
Skalin	53.9572100	15.2540400
Sińczyca	54.4059300	16.4926300
Sińce	53.9425352	15.9034819
Sikorki	53.7543000	15.0909200
Sierakowo Sławieńskie	54.2250300	16.5234200
Siemyśl	54.0284444	15.5342379
Siemidarżno	54.0329900	15.3606000
Siemianice	54.5020348	17.0607701
Sieciemin	54.2432138	16.4142985
Siecie	54.6247269	17.2283582
Sidłowo	53.9079341	15.7647841
Sępolno Małe	53.9309960	16.7489670
Ścięgnica	54.3409500	16.8608800
Sarbinowo	54.2474286	15.9562093
Sarbia	54.0960043	15.4229999
Samowo	54.0868105	15.3805498
Samlino	53.8477497	14.9513205
Sadlno	54.0624800	15.1729800
Sadkowo	53.8949966	16.2040380
Sąborze	54.4664800	17.1825300
Rzyszczewo	53.9265974	16.0502867
Rzesznikowo	53.9282854	15.4882115
Rzęskowo	53.9256991	15.1572595
Rzęsin	53.8896400	15.1231800
Rzepkowo	54.2874104	16.2575780
Rzepczyno	53.6999357	15.8202381
Rzeczyca Wielka	54.1173164	16.7418850
Rzeczyca Mała	54.1000000	16.7833333
Rzeczenica	53.7569973	17.1075188
Rzecino	53.8444700	16.0010700
Rychówko	53.9324232	15.8774103
Rybokarty	53.9118600	15.0831200
Rusko	54.3981200	16.4119900
Rusinowo	54.5110002	16.5099137
Rusinowo	53.7810901	15.5994566
Runowo Sławieńskie	54.4057100	16.9119500
Rzyszczewo	54.3434562	16.6024538
Równe	53.8438898	16.4635113
Rotnowo	53.9010300	15.2857300
Rosocha	54.1024979	16.6103288
Rosnowo	54.0684035	16.2956140
Rościno	53.9986012	15.8954700
Rościęcino	54.1262804	15.5922508
Role	54.1136300	17.1463100
Rokita	53.7643942	14.8418366
Rogowo	53.9696777	16.0159363
Rogawica	54.5171118	17.1618846
Podgóry	54.2166667	16.7666667
Rochowo	54.1448613	16.7716857
Robuń	54.0098399	15.7233345
Retowo	54.6314564	17.1230421
Rekowo	54.1140085	16.5040925
Redzikowo	54.4710926	17.1160575
Redwanki	54.5758558	16.9984491
Redło	53.7743800	15.9692700
Redlino	54.0289139	15.8992451
Reblino	54.4338600	16.9038400
Ratajki	54.2098328	16.4655633
Rarwino	53.9526578	15.7945434
Rarwino	53.9266500	14.8382800
Ramlewo	53.9788059	15.7179489
Radusz	54.2505581	17.2210873
Radowo Wielkie	53.6851128	15.4195028
Radomyśl	53.7591500	16.5276400
Radawka	54.0294083	14.8356371
Radacz	53.7105266	16.5372185
Rąbino	53.8688563	15.9506588
Rąbinko	53.8801700	15.9358400
Pustowo	54.1671000	16.8210600
Pustkowo	54.0657300	16.0262000
Pustkowo	54.0683500	14.9725600
Pustary	54.0963531	15.6514289
Przytok	54.2162171	16.4082833
Przytocko	54.1202400	16.8339700
Przystawy	54.3169200	16.4171400
Przybrda	53.8290200	16.8399400
Przyborze	53.6797694	15.5762126
Przybkowo	53.7297100	16.3229800
Przybkówko	53.7069200	16.3406600
Przybiernowo	53.9415500	15.2989700
Przybiernówko	53.9519962	15.1322632
Przewłoka	54.5795786	16.9036899
Przeradz	53.7745229	16.5445553
Przemysław	53.7342767	15.5708294
Przechlewo	53.7995842	17.2550402
Przechlewko	53.8522700	17.2556200
Prusinowo	53.6890448	15.6293608
Powidz	54.1845862	16.4846545
Powalice	53.8878404	15.5949780
Postomino	54.4923600	16.7137200
Porzecze	54.3816400	16.4018600
Porost	53.9276788	16.6540339
Poradz	53.7026035	15.6065628
Porąbka	53.8297000	15.4030700
Popowo	54.1775597	16.0100861
Popielewo	53.7445504	16.1725945
Poniki	54.0833333	16.4000000
Pomianowo	54.0362068	16.0571939
Pogorzelica	54.1018859	15.1211857
Podwilczyn	54.2939200	17.1599600
Podwilcze	53.9334969	15.8266987
Podgórki	54.2740500	16.6350600
Poddąbie	54.6235763	16.9862769
Podamirowo	54.2551725	16.0972825
Poborowo	54.2072300	17.1618500
Pobłocie Wielkie	54.0467768	15.7591169
Pobierowo	54.0570808	14.9332546
Pobądz	53.9935923	16.3065005
Pniewo	53.9040750	15.4299190
Płotkowo	53.7117659	14.9847830
Płocko	54.1468000	16.8313600
Pleśna	54.2338347	15.8365082
Pławęcino	54.0359678	15.6102507
Płaszewo	54.3226700	17.0052100
Płaszewko	54.4272900	17.0725198
Pietrzykowo	53.9880600	17.1541200
Pieńkowo	54.4833900	16.6872500
